序号,发行人_链接,发行人,文件名称_链接,文件名称,披露日期
9477,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=140,无锡祥生医疗科技股份有限公司,http://static.sse.com.cn/stock/information/c/201908/9296d9c3e62f49b5859051f2a74a78e5.pdf,8-2 会计师关于无锡祥生医疗科技股份有限公司首次公开发行股票并在科创板上市申请文件的第一轮审核问询函的回复（2019年半年报财务数据更新版）,2019-08-14
9478,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=140,无锡祥生医疗科技股份有限公司,http://static.sse.com.cn/stock/information/c/201908/a92ffa5d414640758c0a41e106d423b2.pdf,8-1发行人及保荐机构关于无锡祥生医疗科技股份有限公司首次公开发行股票并在科创板上市申请文件的第一轮审核问询函的回复（2019年半年报财务数据更新版）,2019-08-14
9479,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=112,北京佰仁医疗科技股份有限公司,http://static.sse.com.cn/stock/information/c/201908/fbbefd05ec2549ebb85e75edcaa3270d.pdf,8-2 致同会计师事务所（特殊普通合伙）关于佰仁医疗第五轮审核问询函的专项说明,2019-08-13
9480,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=112,北京佰仁医疗科技股份有限公司,http://static.sse.com.cn/stock/information/c/201908/7f2399dc3eac488998252a983c8cd1bd.pdf,8-1 国信证券股份有限公司与北京佰仁医疗科技股份有限公司关于首次公开发行股票并在科创板上市申请文件的第五轮问询函的回复,2019-08-13
9481,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=62,青岛海尔生物医疗股份有限公司,http://static.sse.com.cn/stock/information/c/201908/4096bb386afb4e389fb422b188b2683c.pdf,8-1 发行人及保荐机构关于科创板上市委会议意见落实函的回复,2019-08-13
9482,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=62,青岛海尔生物医疗股份有限公司,http://static.sse.com.cn/stock/information/c/201908/7bc059b2179645279f5fc0b32e88f9e7.pdf,8-3 律师补充法律意见书（六）,2019-08-13
9483,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=62,青岛海尔生物医疗股份有限公司,http://static.sse.com.cn/stock/information/c/201908/367536ffa4424c79a223f4841f66b678.pdf,8-2-1 会计师事务所关于青岛海尔生物医疗股份有限公司首次公开发行股票并在科创板上市申请文件的第一轮审核问询函的回复（2019年一季报财务数据更新版）,2019-08-13
9484,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=62,青岛海尔生物医疗股份有限公司,http://static.sse.com.cn/stock/information/c/201908/bc8793e29ce8407ab14fb85dc9b3cba9.pdf,8-2-2 会计师事务所关于青岛海尔生物医疗股份有限公司首次公开发行股票并在科创板上市申请文件的第二轮审核问询函的回复（2019年一季报财务数据更新版）,2019-08-13
9485,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=62,青岛海尔生物医疗股份有限公司,http://static.sse.com.cn/stock/information/c/201908/e84547a3863d4a86b780cd5bfcc2f822.pdf,8-2-3 会计师事务所关于青岛海尔生物医疗股份有限公司首次公开发行股票并在科创板上市申请文件的第三轮审核问询函的回复（2019年一季报财务数据更新版）,2019-08-13
9486,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=62,青岛海尔生物医疗股份有限公司,http://static.sse.com.cn/stock/information/c/201908/2472fc92d0714e8c8fe38d90373f992b.pdf,8-2-4 会计师事务所关于青岛海尔生物医疗股份有限公司首次公开发行股票并在科创板上市申请文件的第四轮审核问询函的回复（2019年一季报财务数据更新版）,2019-08-13
9487,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=62,青岛海尔生物医疗股份有限公司,http://static.sse.com.cn/stock/information/c/201908/84f77eb9c36047e381e1862819015b02.pdf,8-2-5 会计师事务所关于青岛海尔生物医疗股份有限公司首次公开发行股票并在科创板上市申请文件的第五轮审核问询函的回复（2019年一季报财务数据更新版）,2019-08-13
9488,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=62,青岛海尔生物医疗股份有限公司,http://static.sse.com.cn/stock/information/c/201908/de154034f1a44bac86444e265de0a9a7.pdf,8-2-6 会计师事务所关于青岛海尔生物医疗股份有限公司首次公开发行股票并在科创板上市申请文件的第六轮审核问询函的回复（2019年一季报财务数据更新版）,2019-08-13
9489,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=62,青岛海尔生物医疗股份有限公司,http://static.sse.com.cn/stock/information/c/201908/db0c5a9861294ce9aa3e93ba1c3509b0.pdf,8-1-1 发行人及保荐机构关于青岛海尔生物医疗股份有限公司首次公开发行股票并在科创板上市申请文件的第一轮审核问询函的回复（2019年一季报财务数据更新版）,2019-08-13
9490,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=62,青岛海尔生物医疗股份有限公司,http://static.sse.com.cn/stock/information/c/201908/b38bd21d4f9240c0a5d7c3ec4c1012db.pdf,8-1-2 发行人及保荐机构关于青岛海尔生物医疗股份有限公司首次公开发行股票并在科创板上市申请文件的第二轮审核问询函的回复（2019年一季报财务数据更新版）,2019-08-13
9491,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=62,青岛海尔生物医疗股份有限公司,http://static.sse.com.cn/stock/information/c/201908/ca02cc512b854281b4d876228b3d8c57.pdf,8-1-3 发行人及保荐机构关于青岛海尔生物医疗股份有限公司首次公开发行股票并在科创板上市申请文件的第三轮审核问询函的回复（2019年一季报财务数据更新版）,2019-08-13
9492,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=62,青岛海尔生物医疗股份有限公司,http://static.sse.com.cn/stock/information/c/201908/de96bdc516b04bedbdb2bf257634140b.pdf,8-1-4 发行人及保荐机构关于青岛海尔生物医疗股份有限公司首次公开发行股票并在科创板上市申请文件的第四轮审核问询函的回复（2019年一季报财务数据更新版）,2019-08-13
9493,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=62,青岛海尔生物医疗股份有限公司,http://static.sse.com.cn/stock/information/c/201908/3e00b5f7ccb745eba5ee8b204b483ba4.pdf,8-1-5 发行人及保荐机构关于青岛海尔生物医疗股份有限公司首次公开发行股票并在科创板上市申请文件的第五轮审核问询函的回复（2019年一季报财务数据更新版）,2019-08-13
9494,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=62,青岛海尔生物医疗股份有限公司,http://static.sse.com.cn/stock/information/c/201908/c77a91d7d32440a6a0459d5e6d1e7452.pdf,8-1-6 发行人及保荐机构关于青岛海尔生物医疗股份有限公司首次公开发行股票并在科创板上市申请文件的第六轮审核问询函的回复（2019年一季报财务数据更新版）,2019-08-13
9495,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=90,山石网科通信技术股份有限公司,http://static.sse.com.cn/stock/information/c/201908/94064cc08c82414eb16d29d566a3f5a9.pdf,8-1 发行人及保荐机构关于上市委审议意见落实函的回复意见,2019-08-13
9496,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=86,视联动力信息技术股份有限公司,http://static.sse.com.cn/stock/information/c/201908/2d862ad71c584e5383fcbe42fa27f171.pdf,北京国枫律师事务所关于视联动力信息技术股份有限公司申请首次公开发行股票并在科创板上市的补充法律意见书之四,2019-08-12
9497,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=86,视联动力信息技术股份有限公司,http://static.sse.com.cn/stock/information/c/201908/c7819c394bbb4011be560a552fe3a2c2.pdf,毕马威华振会计师事务所（特殊普通合伙）关于视联动力信息技术股份有限公司首次公开发行股票并在科创板上市申请文件的第四轮审核问询函回复的专项说明,2019-08-12
9498,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=86,视联动力信息技术股份有限公司,http://static.sse.com.cn/stock/information/c/201908/0afb60550a524df78da6d1eb8cb9187d.pdf,视联动力信息技术股份有限公司与中信建投证券股份有限公司《关于视联动力信息技术股份有限公司首次公开发行股票并在科创板上市申请文件的第四轮审核问询函》之回复报告,2019-08-12
9499,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=112,北京佰仁医疗科技股份有限公司,http://static.sse.com.cn/stock/information/c/201908/cf8abf7767154865bef454db82e542e4.pdf,8-4-2 国信证券股份有限公司与北京佰仁医疗科技股份有限公司关于审核问询函的回复（2019年半年报财务数据更新版）,2019-08-12
9500,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=112,北京佰仁医疗科技股份有限公司,http://static.sse.com.cn/stock/information/c/201908/dac7f1f918a44efb93efe674f1059a2c.pdf,8-4-4 国信证券股份有限公司与北京佰仁医疗科技股份有限公司关于第三轮审核问询函的回复（2019年半年报财务数据更新版）,2019-08-12
9501,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=112,北京佰仁医疗科技股份有限公司,http://static.sse.com.cn/stock/information/c/201908/c58fd2155d5445d2a88193c83dfa1fd5.pdf,8-4-3 国信证券股份有限公司与北京佰仁医疗科技股份有限公司关于第二轮审核问询函的回复（2019年半年报财务数据更新版）20180807,2019-08-12
9502,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=112,北京佰仁医疗科技股份有限公司,http://static.sse.com.cn/stock/information/c/201908/a392592770b940688b74a2436101d027.pdf,8-4-5 国信证券股份有限公司与北京佰仁医疗科技股份有限公司关于第四轮审核问询函的回复（2019年半年报财务数据更新版）20190807,2019-08-12
9503,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=112,北京佰仁医疗科技股份有限公司,http://static.sse.com.cn/stock/information/c/201908/45ae2ddd062547e2885356d50f89754e.pdf,8-4-6 致同会计师事务所（特殊普通合伙）关于佰仁医疗第首轮审核问询函的专项说明（2019年半年报财务数据更新版）,2019-08-12
9504,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=112,北京佰仁医疗科技股份有限公司,http://static.sse.com.cn/stock/information/c/201908/e412c8799b424720b6a6ea1b57480b03.pdf,8-4-7 致同会计师事务所（特殊普通合伙）关于佰仁医疗第二轮审核问询函的专项说明（2019年半年报财务数据更新版）,2019-08-12
9505,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=112,北京佰仁医疗科技股份有限公司,http://static.sse.com.cn/stock/information/c/201908/8e1d41af4a9d4a7e87b28b80238f2476.pdf,8-4-8 致同会计师事务所（特殊普通合伙）关于佰仁医疗第三轮审核问询函的专项说明（2019年半年报财务数据更新版）,2019-08-12
9506,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=112,北京佰仁医疗科技股份有限公司,http://static.sse.com.cn/stock/information/c/201908/998ad0b5a42e4f20adbf2acea8860f5b.pdf,8-4-9 致同会计师事务所（特殊普通合伙）关于佰仁医疗第四轮审核问询函的专项说明（2019年半年报财务数据更新版）,2019-08-12
9507,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=112,北京佰仁医疗科技股份有限公司,http://static.sse.com.cn/stock/information/c/201908/4f380bbd4e694643b942cde68339fe4d.pdf,8-3 北京海润天睿律师事务所关于佰仁医疗首次公开发行股票并在科创板上市的补充法律意见书（五）,2019-08-12
9508,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=122,北京致远互联软件股份有限公司,http://static.sse.com.cn/stock/information/c/201908/965b6b8e1ff54602bea2fa10bcc883cc.pdf,北京市君合律师事务所关于致远互联首次公开发行股票并在科创板上市之补充法律意见书（四）,2019-08-12
9509,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=122,北京致远互联软件股份有限公司,http://static.sse.com.cn/stock/information/c/201908/95b71b0b48d743be86523941e932bca8.pdf,立信会计师事务所（特殊普通合伙）关于致远互联第三轮审核问询函的回复,2019-08-12
9510,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=122,北京致远互联软件股份有限公司,http://static.sse.com.cn/stock/information/c/201908/3b623df6880842f5b2e267a912a05657.pdf,北京致远互联软件股份有限公司及中德证券有限责任公司关于第三轮审核问询函的回复,2019-08-12
9511,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=90,山石网科通信技术股份有限公司,http://static.sse.com.cn/stock/information/c/201908/aec9c3db9ec74c439344cddb86600c6d.pdf,8-3 律师补充法律意见书（六）（2019年一季报财务数据更新版）,2019-08-12
9512,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=90,山石网科通信技术股份有限公司,http://static.sse.com.cn/stock/information/c/201908/e1bb429e2d9849eab0a033b842931d81.pdf,8-2-1 会计师回复意见（2019年一季报财务数据更新版）,2019-08-12
9513,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=90,山石网科通信技术股份有限公司,http://static.sse.com.cn/stock/information/c/201908/29f5b99788664ec2b005d931960cf8ba.pdf,8-2-2 会计师回复意见（二）（2019年一季报财务数据更新版）,2019-08-12
9514,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=90,山石网科通信技术股份有限公司,http://static.sse.com.cn/stock/information/c/201908/7e8d7a7b1f204116a883de22b6c86de0.pdf,8-2-3 会计师回复意见（三）（2019年一季报财务数据更新版）,2019-08-12
9515,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=90,山石网科通信技术股份有限公司,http://static.sse.com.cn/stock/information/c/201908/ad459ba4ec634cb28b0d9175219b41ee.pdf,8-2-4 会计师回复意见（四）（2019年一季报财务数据更新版）,2019-08-12
9516,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=90,山石网科通信技术股份有限公司,http://static.sse.com.cn/stock/information/c/201908/b996db30bfda4598864c0456398bb76a.pdf,8-1-1 发行人和保荐机构回复意见（2019年一季报财务数据更新版）,2019-08-12
9517,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=90,山石网科通信技术股份有限公司,http://static.sse.com.cn/stock/information/c/201908/9bc82d7b83e8447bb63b1ebf765856e5.pdf,8-1-2 发行人和保荐机构回复意见（二）（2019年一季报财务数据更新版）,2019-08-12
9518,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=90,山石网科通信技术股份有限公司,http://static.sse.com.cn/stock/information/c/201908/f36a4833df5c41888639644e10b1b727.pdf,8-1-3 发行人和保荐机构回复意见（三）（2019年一季报财务数据更新版）,2019-08-12
9519,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=90,山石网科通信技术股份有限公司,http://static.sse.com.cn/stock/information/c/201908/9acb2efc7d0a4f7fae595eb7c1964d78.pdf,8-1-4 发行人和保荐机构回复意见（四）（2019年一季报财务数据更新版）,2019-08-12
9520,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=90,山石网科通信技术股份有限公司,http://static.sse.com.cn/stock/information/c/201908/4c043f2466ab405ca44ac5536b8825a6.pdf,8-1-5 发行人及保荐机构关于审核中心意见落实函的回复（2019年一季报财务数据更新版）,2019-08-12
